employee_id,posting_id,last_process
a00011638,51733809,인적성검사
a00011638,51731171,2차면접
a00011638,51756977,처우협의
a00000170,51691723,면접
a00000170,51710350,처우협의
a00000170,51603787,처우협의
a00000170,51766861,실무면접
a00000170,51743928,서류
a00011980,51708065,서류
a00011980,51729199,서류
a00011980,51758574,2차면접
a00011980,51719304,면접
a00011980,51631586,서류
a00000171,51745817,서류
a00000171,51746526,처우협의
a00000172,51668292,처우협의
a00000172,51692321,1차면접
a00000172,51756973,서류
a00000173,51668305,서류
a00000184,51772254,서류
a00000184,51744863,실무면접
a00000174,51488394,서류
a00000174,51735389,서류
a00000174,51765704,서류
a00000174,51577596,처우협의
a00000174,51733822,서류
a00011713,"",""
a00000175,51693012,면접
a00000178,51686515,1차면접
a00000178,51669689,서류
a00000178,51525750,코딩테스트
a00000181,51718034,서류
a00000181,51710463,서류
a00000181,51723637,코딩테스트
a00000182,"",""
a00000185,51462303,1차면접
a00000185,51711226,서류
a00000185,51757993,서류
a00000185,51582268,면접
a00000185,51708092,서류
a00000190,"",""
a00000189,"",""
a00011810,51710762,서류
a00011810,51647406,인적성검사
a00011810,51563863,2차면접
a00011810,51614797,1차면접
a00000187,51629406,실무면접
a00000187,51617223,처우협의
a00002928,51747587,서류
a00002928,51710359,처우협의
a00002928,51582268,서류
a00002928,51706725,서류
a00002928,51706743,서류
a00000188,51689264,서류
a00000188,51743410,2차면접
a00000281,51692185,면접
a00000281,51617781,1차면접
a00000281,51729218,인적성검사
a00000281,51581420,코딩테스트
a00000281,51679707,처우협의
a00011640,51557894,처우협의
a00000207,51658594,인적성검사
a00000207,51577635,서류
a00000207,51689829,서류
a00000251,51722883,1차면접
a00000251,51752071,인적성검사
a00000251,51731185,처우협의
a00011981,51658594,인적성검사
a00011981,51540745,서류
a00011981,51580000,실무면접
a00011982,51595709,1차면접
a00011982,51746093,1차면접
a00000192,"",""
a00000193,51614786,처우협의
a00000193,51527210,서류
a00000193,51562418,면접
a00000194,51782578,처우협의
a00000194,51709885,실무면접
a00000195,51747616,처우협의
a00000195,51766845,서류
a00000195,51691706,서류
a00000195,51706725,실무면접
a00000195,51766861,서류
a00000196,"",""
a00000197,51704288,처우협의
a00000198,51550844,면접
a00000198,51552132,2차면접
a00000198,51689667,면접
a00000200,51582427,서류
a00000200,51756584,서류
a00000201,51658627,인적성검사
a00000201,51459414,처우협의
a00000201,51559340,면접
a00000201,51659361,서류
a00000201,51573318,2차면접
a00000298,51746041,서류
a00000298,51771440,실무면접
a00000298,51564601,서류
a00000298,51630589,서류
a00000202,51757406,면접
a00000202,51750858,서류
a00000202,51708204,임원면접
a00000202,51755763,서류
a00005608,51723463,처우협의
a00005608,51757073,면접
a00005608,51745784,1차면접
a00000203,51608381,서류
a00000203,51772254,서류
a00000203,51595019,2차면접
a00000203,51744863,실무면접
a00000204,51690919,임원면접
a00000204,51582427,서류
a00011983,51757114,서류
a00000206,51475990,코딩테스트
a00000206,51756977,면접
a00000206,51541611,처우협의
a00000206,51629223,서류
a00000208,51488418,처우협의
a00000208,51710641,처우협의
a00000208,51746093,처우협의
a00000208,51710463,면접
a00000208,51735389,서류
a00000209,51640101,처우협의
a00000209,51475976,코딩테스트
a00001316,51735601,서류
a00000210,51753320,처우협의
a00000210,51755243,처우협의
a00000210,51710408,면접
a00000210,51691723,면접
a00000211,51647893,면접
a00000211,51774617,서류
a00000223,51547789,2차면접
a00000223,51523822,처우협의
a00000349,51552111,서류
a00009770,51529972,1차면접
a00009770,51678427,서류
a00000212,51535234,서류
a00000213,51593464,임원면접
a00000213,51592951,1차면접
a00000214,51702627,처우협의
a00000215,51689865,서류
a00000215,51648655,면접
a00000215,51630771,서류
a00000222,51744900,서류
a00000222,51560652,서류
a00000216,51547593,2차면접
a00000216,51502414,처우협의
a00011984,51766861,실무면접
a00011984,51706743,임원면접
a00011984,51766845,서류
a00011984,51755248,면접
a00000217,51745992,서류
a00000217,51705668,1차면접
a00009044,51547903,처우협의
a00009044,51691266,1차면접
a00009044,51751636,1차면접
a00000218,"",""
a00000219,51564998,임원면접
a00000220,51750880,면접
a00000220,51581395,2차면접
a00000220,51757029,면접
a00000220,51627847,임원면접
a00000220,51689149,면접
a00001222,51691553,2차면접
a00001222,51524119,1차면접
a00001222,51692088,처우협의
a00001222,51608381,면접
a00011985,51745992,서류
a00011985,51564998,서류
a00011985,51582916,1차면접
a00011985,51653251,처우협의
a00011985,51717861,면접
a00011986,51521965,서류
a00011986,51592372,실무면접
a00011986,51691774,임원면접
a00011986,51722245,1차면접
a00011986,51689650,서류
a00000224,51689512,인적성검사
a00000224,51459432,처우협의
a00000224,51535234,면접
a00000224,51767525,처우협의
a00000224,51561442,서류
a00000225,51750880,면접
a00000225,51745730,서류
a00000226,51757893,처우협의
a00000227,51692321,2차면접
a00000227,51705692,처우협의
a00000227,51757029,처우협의
a00000815,51705668,2차면접
a00000815,51588856,서류
a00000815,51576445,임원면접
a00002366,51756758,""
a00002366,51744900,실무면접
a00002366,51750880,서류
a00002366,51756977,면접
a00001016,"",""
a00011814,51603257,처우협의
a00011814,51741568,처우협의
a00011814,51603765,면접
a00011814,51629040,처우협의
a00011814,51750858,서류
a00000228,51768845,실무면접
a00000308,"",""
a00002945,51665146,임원면접
a00002945,51690109,서류
a00002945,51747616,서류
a00002945,51687105,면접
a00000229,51758596,면접
a00000230,51576480,서류
a00000230,51547562,서류
a00000231,51619732,인적성검사
a00000231,51592917,서류
a00000231,51741617,처우협의
a00000231,51744602,면접
a00000240,"",""
a00011987,51710322,서류
a00011987,51647406,실무면접
a00011987,51628767,면접
a00011987,51645292,1차면접
a00012846,51624243,서류
a00012846,51757029,서류
a00000232,51628982,처우협의
a00000233,51689562,인적성검사
a00000233,51689203,서류
a00000233,51682761,처우협의
a00000233,51692990,서류
a00000267,"",""
a00011864,51626132,2차면접
a00011864,51708065,면접
a00000237,51592372,임원면접
a00011836,51689065,서류
a00011836,51686680,서류
a00011836,51743733,서류
a00000234,51716919,서류
a00000234,51552866,처우협의
a00000234,51579870,1차면접
a00000234,51708120,1차면접
a00000234,51689667,처우협의
a00011988,51631586,2차면접
a00011988,51562336,2차면접
a00011988,51745784,서류
a00011988,51689065,처우협의
a00011988,51706727,면접
a00000248,51721482,처우협의
a00000248,51579845,1차면접
a00011826,51475990,임원면접
a00011826,51735692,서류
a00000284,51746042,서류
a00000284,51692441,실무면접
a00000284,51564998,임원면접
a00000284,51744602,서류
a00000284,51766256,코딩테스트
a00000364,51475990,임원면접
a00000235,51629406,서류
a00000235,51686673,면접
a00000235,51537084,서류
a00000236,"",""
a00000332,51731185,처우협의
a00000332,51618776,1차면접
a00000238,"",""
a00000239,51757606,서류
a00000239,51541587,임원면접
a00000239,51710641,면접
a00000239,51731227,1차면접
a00000241,51678427,면접
a00000241,51592824,서류
a00000243,51729199,서류
a00000243,51680315,면접
a00000243,51547562,1차면접
a00000243,51583599,서류
a00000243,51731100,처우협의
a00000244,"",""
a00000245,51729361,서류
a00000245,51581399,1차면접
a00000285,51617458,서류
a00000285,51670203,면접
a00000285,51592917,1차면접
a00012847,51607592,서류
a00012847,51681599,임원면접
a00000246,51679695,처우협의
a00000246,51628982,서류
a00000246,51629215,1차면접
a00000247,"",""
a00000249,51547789,2차면접
a00000249,51625219,1차면접
a00000249,51722883,서류
a00000249,51678427,서류
a00000250,"",""
a00000677,"",""
a00000252,51562709,임원면접
a00000257,51628327,처우협의
a00001992,51756977,처우협의
a00000253,51667139,서류
a00000253,51508497,서류
a00000720,51523832,처우협의
a00000720,51690892,임원면접
a00000720,51752071,인적성검사
a00000720,51721120,서류
a00000720,51627829,처우협의
a00000254,"",""
a00000278,51743733,서류
a00000278,51575094,서류
a00000278,51475976,서류
a00000278,51583541,서류
a00000278,51756584,서류
a00000269,51710338,면접
a00000255,"",""
a00000256,51665509,임원면접
a00000256,51735601,서류
a00011989,51708092,면접
a00000260,"",""
a00000261,"",""
a00000324,51476045,서류
a00000324,51459452,처우협의
a00000324,51710484,처우협의
a00000324,51693696,처우협의
a00000262,"",""
a00011817,51592960,2차면접
a00011817,51690381,서류
a00011817,51614797,서류
a00000371,51706743,서류
a00000371,51561148,서류
a00000371,51706725,임원면접
a00000371,51710408,면접
a00000354,"",""
a00001193,"",""
a00000292,"",""
a00000263,51773204,임원면접
a00000263,51583239,처우협의
a00002479,51604821,임원면접
a00002479,51754873,서류
a00002479,51628298,서류
a00000340,51552111,2차면접
a00000264,51689445,서류
a00000264,51729342,실무면접
a00000264,51766928,실무면접
a00000264,51521611,처우협의
a00000265,51581420,2차면접
a00000265,51528665,2차면접
a00000265,51540859,1차면접
a00000266,51756584,1차면접
a00000266,51533842,서류
a00000266,51693461,인적성검사
a00000266,51688734,처우협의
a00011990,51731107,코딩테스트
a00011990,51710734,2차면접
a00011990,51710499,처우협의
a00011990,51642943,임원면접
a00011990,51501870,서류
a00011991,51582268,처우협의
a00011991,51753320,서류
a00011991,51747616,처우협의
a00000268,51722568,1차면접
a00000268,51508512,서류
a00000268,51535255,면접
a00000268,51747148,임원면접
a00011819,51552866,처우협의
a00011819,51582916,인적성검사
a00011819,51710463,서류
a00000270,51710484,서류
a00000270,51476065,처우협의
a00000270,51459414,처우협의
a00000271,51582427,서류
a00000271,51639819,처우협의
a00000271,51735473,서류
a00000271,51690919,서류
a00000271,51735458,면접
a00000289,51682761,처우협의
a00000289,51686680,면접
a00000289,51710435,처우협의
a00000289,51594127,면접
a00000400,51782687,서류
a00000400,51629421,실무면접
a00000400,51679729,임원면접
a00000286,51734519,처우협의
a00011992,51752071,인적성검사
a00011992,51708954,2차면접
a00011992,51629937,1차면접
a00011992,51523832,면접
a00011992,51721120,1차면접
a00000272,51722245,1차면접
a00000272,51691517,서류
a00000272,51691565,서류
a00000273,51629406,임원면접
a00000273,51690919,임원면접
a00000273,51734519,서류
a00000273,51563854,서류
a00000273,51558061,서류
a00000274,51547593,서류
a00000274,51735511,2차면접
a00000274,51710350,처우협의
a00000274,51766861,서류
a00000275,"",""
a00000291,51614786,서류
a00000291,51747141,서류
a00000291,51754046,2차면접
a00000290,51691502,처우협의
a00000290,51758587,서류
a00000336,51476116,면접
a00000336,51502413,1차면접
a00000336,51667139,2차면접
a00000276,51716302,서류
a00000276,51686592,처우협의
a00000314,51562472,1차면접
a00000314,51758587,실무면접
a00000314,51563540,처우협의
a00000314,51666870,1차면접
a00000277,51758415,서류
a00000279,51640148,1차면접
a00000279,51564184,서류
a00000280,51686680,면접
a00000280,51758596,서류
a00000550,51618776,2차면접
a00000550,51627829,2차면접
a00000282,51677227,처우협의
a00000282,51755022,서류
a00011993,51619732,면접
a00011993,51693674,처우협의
a00011993,51680315,면접
a00011993,51582438,서류
a00011993,51692990,서류
a00000283,51704621,서류
a00000283,51708210,서류
a00000283,51686635,서류
a00003681,"",""
a00000287,51552132,서류
a00000287,51671540,2차면접
a00011820,51535393,처우협의
a00011820,51525599,서류
a00000288,51702523,처우협의
a00000288,51671597,2차면접
a00000288,51616525,임원면접
a00011913,51617687,2차면접
a00011913,51721242,2차면접
a00011913,51710454,면접
a00000318,51690892,임원면접
a00000318,51689853,서류
a00011994,51756768,처우협의
a00011994,51741703,면접
a00011994,51487722,서류
a00011994,51691255,1차면접
a00011995,51595150,처우협의
a00000301,51561446,면접
a00000301,51744662,면접
a00000301,51629406,서류
a00000293,51735370,면접
a00000293,51710739,면접
a00011822,51741491,코딩테스트
a00011822,51744354,처우협의
a00011822,51588856,면접
a00011829,51745635,1차면접
a00011829,51722486,1차면접
a00011829,51670390,서류
a00011829,51687038,임원면접
a00011832,51682779,서류
a00011832,51658627,서류
a00000294,"",""
a00000295,51529972,2차면접
a00011996,51645467,서류
a00011996,51742090,서류
a00011996,51562709,실무면접
a00000361,51547887,코딩테스트
a00000361,51547789,1차면접
a00000361,51721120,1차면접
a00000297,51731243,2차면접
a00000297,51686642,면접
a00000383,51502414,서류
a00000299,51691790,서류
a00000299,51691565,면접
a00000299,51666870,1차면접
a00000300,51630747,면접
a00000333,51562472,1차면접
a00000333,51691809,서류
a00000333,51691502,처우협의
a00000333,51691554,처우협의
a00000333,51691774,처우협의
a00000302,"",""
a00000461,51746538,서류
a00000461,51723744,서류
a00000461,51627847,실무면접
a00000310,51709903,실무면접
a00011594,51691565,면접
a00011594,51521965,1차면접
a00011594,51592372,서류
a00000369,51689577,임원면접
a00000369,51746105,서류
a00000369,51722453,처우협의
a00000303,51755763,서류
a00000304,"",""
a00000305,51659122,임원면접
a00000306,51563485,서류
a00000306,51757694,1차면접
a00000306,51708224,서류
a00000306,51603787,처우협의
a00011827,51722245,2차면접
a00011997,51654907,처우협의
a00011997,51487733,서류
a00011997,51730459,면접
a00000307,51587972,서류
a00000307,51475990,코딩테스트
a00000852,51702627,처우협의
a00000852,51559841,서류
a00000852,51521965,서류
a00000852,51691774,실무면접
a00000852,51691809,실무면접
a00000309,51693832,면접
a00000311,51628317,서류
a00000312,51686215,면접
a00000312,51746042,실무면접
a00000312,51564944,실무면접
a00003214,51563053,면접
a00003214,51705686,2차면접
a00000313,51692025,서류
a00000313,51745817,면접
a00011998,51690919,서류
