employee_id,age,education,career,job,skills_explode,skfn_explode
a00000101,25,초대졸(예정),0,서버/백엔드 개발자,TypeORM,0
a00000102,43,대졸(예정),14,웹퍼블리셔,Visual Studio Code,51
a00000102,43,대졸(예정),14,웹퍼블리셔,Git,51
a00000102,43,대졸(예정),14,웹퍼블리셔,JSP,44
a00000102,43,대졸(예정),14,웹퍼블리셔,Zeplin,45
a00000102,43,대졸(예정),14,웹퍼블리셔,Vercel,51
a00000103,29,석박사(예정),3,DevOps/시스템 엔지니어,L2,17
a00000103,29,석박사(예정),3,DevOps/시스템 엔지니어,Keras,20
a00000103,29,석박사(예정),3,DevOps/시스템 엔지니어,iOS,18
a00000103,29,석박사(예정),3,DevOps/시스템 엔지니어,SW,19
a00000104,48,대졸(예정),8,정보보안 담당자,Docker,53
a00000104,48,대졸(예정),8,정보보안 담당자,Redis,47
a00000104,48,대졸(예정),8,정보보안 담당자,HTML5,42
a00000105,33,초대졸(예정),3,DevOps/시스템 엔지니어,EDA,20
a00000105,33,초대졸(예정),3,DevOps/시스템 엔지니어,Pads,12
a00000105,33,초대졸(예정),3,DevOps/시스템 엔지니어,Docker,25
a00000105,33,초대졸(예정),3,DevOps/시스템 엔지니어,AWS,19
a00000106,30,초대졸(예정),2,서버/백엔드 개발자,Amazon Redshift,19
a00000106,30,초대졸(예정),2,서버/백엔드 개발자,RDB,21
a00000106,30,초대졸(예정),2,서버/백엔드 개발자,Elasticsearch,12
a00000107,30,대졸(예정),0,서버/백엔드 개발자,QA,4
a00000107,30,대졸(예정),0,서버/백엔드 개발자,OAuth2,8
a00000107,30,대졸(예정),0,서버/백엔드 개발자,Confluence,0
a00000107,30,대졸(예정),0,서버/백엔드 개발자,ExpressJS,6
a00000108,25,대졸(예정),1,SW/솔루션,Flux,22
a00000108,25,대졸(예정),1,SW/솔루션,Headless UI,18
a00000108,25,대졸(예정),1,SW/솔루션,Firebase,15
a00000108,25,대졸(예정),1,SW/솔루션,.NET,13
a00000109,21,대졸(예정),0,서버/백엔드 개발자,NGINX,5
a00000109,21,대졸(예정),0,서버/백엔드 개발자,Netty,7
a00000109,21,대졸(예정),0,서버/백엔드 개발자,GraphQL,8
a00000109,21,대졸(예정),0,서버/백엔드 개발자,Android OS,2
a00000110,21,대졸(예정),0,빅데이터 엔지니어,Django,9
a00000110,21,대졸(예정),0,빅데이터 엔지니어,GitHub,1
a00000110,21,대졸(예정),0,빅데이터 엔지니어,React,6
a00000111,51,초대졸(예정),9,DBA,Etl,42
a00000111,51,초대졸(예정),9,DBA,Tableau,44
a00000111,51,초대졸(예정),9,DBA,Python,44
a00000111,51,초대졸(예정),9,DBA,Redis,46
a00000112,38,대졸(예정),6,서버/백엔드 개발자,Dynamo,29
a00000112,38,대졸(예정),6,서버/백엔드 개발자,Apache HTTP Server,28
a00000112,38,대졸(예정),6,서버/백엔드 개발자,Swagger UI,29
a00000113,28,고졸(예정),2,프론트엔드 개발자,RxJS,22
a00000113,28,고졸(예정),2,프론트엔드 개발자,Mocha,13
a00000113,28,고졸(예정),2,프론트엔드 개발자,Git,25
a00000113,28,고졸(예정),2,프론트엔드 개발자,Rust,23
a00000114,41,대졸(예정),18,DevOps/시스템 엔지니어,Azure Database for MySQL,51
a00000114,41,대졸(예정),18,DevOps/시스템 엔지니어,MongoDB,51
a00000114,41,대졸(예정),18,DevOps/시스템 엔지니어,Amazon RDS,41
a00000115,32,대졸(예정),12,프론트엔드 개발자,IntelliJ IDEA,53
a00000115,32,대졸(예정),12,프론트엔드 개발자,Rust,43
a00000115,32,대졸(예정),12,프론트엔드 개발자,Amazon EC2,43
a00000115,32,대졸(예정),12,프론트엔드 개발자,GraphQL,55
a00000116,30,초대졸(예정),4,QA 엔지니어,Linux,33
a00000116,30,초대졸(예정),4,QA 엔지니어,Grafana,35
a00000116,30,초대졸(예정),4,QA 엔지니어,iOS,30
a00000116,30,초대졸(예정),4,QA 엔지니어,Git,36
a00000117,21,대졸(예정),0,서버/백엔드 개발자,ERP,7
a00000117,21,대졸(예정),0,서버/백엔드 개발자,Akka HTTP,4
a00000117,21,대졸(예정),0,서버/백엔드 개발자,RDB,3
a00000117,21,대졸(예정),0,서버/백엔드 개발자,Kotlin,9
a00000117,21,대졸(예정),0,서버/백엔드 개발자,VPN,10
a00000118,33,초대졸(예정),8,프론트엔드 개발자,SW,43
a00000118,33,초대졸(예정),8,프론트엔드 개발자,Selenium,52
a00000118,33,초대졸(예정),8,프론트엔드 개발자,FPGA,51
a00000118,33,초대졸(예정),8,프론트엔드 개발자,Go,55
a00000118,33,초대졸(예정),8,프론트엔드 개발자,Oracle,49
a00000119,22,대졸(예정),0,빅데이터 엔지니어,MATLAB,0
a00000119,22,대졸(예정),0,빅데이터 엔지니어,Airflow,7
a00000119,22,대졸(예정),0,빅데이터 엔지니어,R,1
a00000119,22,대졸(예정),0,빅데이터 엔지니어,PyTorch,3
a00000119,22,대졸(예정),0,빅데이터 엔지니어,CSS 3,10
a00000120,20,대졸(예정),1,인공지능/머신러닝,Tableau,17
a00000120,20,대졸(예정),1,인공지능/머신러닝,ASIC,12
a00000120,20,대졸(예정),1,인공지능/머신러닝,Microsoft Teams,23
a00000120,20,대졸(예정),1,인공지능/머신러닝,ELK,24
a00000121,45,대졸(예정),12,프론트엔드 개발자,GitHub Actions,54
a00000121,45,대졸(예정),12,프론트엔드 개발자,Flutter,54
a00000121,45,대졸(예정),12,프론트엔드 개발자,Jest,54
a00000121,45,대졸(예정),12,프론트엔드 개발자,Playwright,54
a00000122,23,고졸(예정),0,SW/솔루션,Autocad,10
a00000122,23,고졸(예정),0,SW/솔루션,Nexacro,1
a00000122,23,고졸(예정),0,SW/솔루션,ROS,1
a00000122,23,고졸(예정),0,SW/솔루션,L3,4
a00000122,23,고졸(예정),0,SW/솔루션,ZeroMQ,7
a00000123,27,대졸(예정),0,인공지능/머신러닝,Linear,3
a00000123,27,대졸(예정),0,인공지능/머신러닝,Emotion,3
a00000123,27,대졸(예정),0,인공지능/머신러닝,OpenCV,0
a00000124,45,대졸(예정),5,서버/백엔드 개발자,Spring MVC,36
a00000124,45,대졸(예정),5,서버/백엔드 개발자,MSA,26
a00000124,45,대졸(예정),5,서버/백엔드 개발자,C,39
a00000124,45,대졸(예정),5,서버/백엔드 개발자,MCU,39
a00000125,20,대졸(예정),0,DBA,Java,5
a00000125,20,대졸(예정),0,DBA,Azure DevOps,2
a00000125,20,대졸(예정),0,DBA,PostgreSQL,3
a00000125,20,대졸(예정),0,DBA,GCP,9
a00000126,42,대졸(예정),10,iOS 개발자,Confluence,44
a00000126,42,대졸(예정),10,iOS 개발자,Foundation,45
a00000126,42,대졸(예정),10,iOS 개발자,Android OS,51
a00000126,42,대졸(예정),10,iOS 개발자,GitHub,55
a00000127,31,대졸(예정),4,안드로이드 개발자,Socket.IO,26
a00000127,31,대졸(예정),4,안드로이드 개발자,OkHttp,34
a00000127,31,대졸(예정),4,안드로이드 개발자,Figma,30
a00000128,39,대졸(예정),13,QA 엔지니어,REST API,46
a00000128,39,대졸(예정),13,QA 엔지니어,Playwright,43
a00000128,39,대졸(예정),13,QA 엔지니어,Python,55
a00000128,39,대졸(예정),13,QA 엔지니어,C,42
a00000128,39,대졸(예정),13,QA 엔지니어,C++,42
a00000129,34,대졸(예정),11,프론트엔드 개발자,Android SDK,48
a00000129,34,대졸(예정),11,프론트엔드 개발자,WebSocket,55
a00000129,34,대졸(예정),11,프론트엔드 개발자,TCP/IP,48
a00000129,34,대졸(예정),11,프론트엔드 개발자,Uniform CSS,43
a00000130,37,대졸(예정),9,프론트엔드 개발자,PHP,49
a00000130,37,대졸(예정),9,프론트엔드 개발자,GitLab,44
a00000130,37,대졸(예정),9,프론트엔드 개발자,Shopify,43
a00000130,37,대졸(예정),9,프론트엔드 개발자,React D3 Library,50
a00000130,37,대졸(예정),9,프론트엔드 개발자,Git,42
a00000131,30,석박사(예정),5,프론트엔드 개발자,Redux,35
a00000131,30,석박사(예정),5,프론트엔드 개발자,Shopify,37
a00000131,30,석박사(예정),5,프론트엔드 개발자,R Language,29
a00000131,30,석박사(예정),5,프론트엔드 개발자,Ant Design,40
a00000131,30,석박사(예정),5,프론트엔드 개발자,Create React Native App,39
a00000132,49,대졸(예정),20,HW/임베디드,RF,48
a00000132,49,대졸(예정),20,HW/임베디드,SQL,50
a00000132,49,대졸(예정),20,HW/임베디드,Dart,41
a00000132,49,대졸(예정),20,HW/임베디드,JavaScript,48
a00000133,29,초대졸(예정),3,DevOps/시스템 엔지니어,Protobuf,14
a00000133,29,초대졸(예정),3,DevOps/시스템 엔지니어,Redis,15
a00000133,29,초대졸(예정),3,DevOps/시스템 엔지니어,Docker Cloud,12
a00000133,29,초대졸(예정),3,DevOps/시스템 엔지니어,MES,24
a00000134,31,대졸(예정),4,DevOps/시스템 엔지니어,iOS,29
a00000134,31,대졸(예정),4,DevOps/시스템 엔지니어,Embedded,38
a00000134,31,대졸(예정),4,DevOps/시스템 엔지니어,Verilog,27
a00000135,29,대졸(예정),0,서버/백엔드 개발자,TypeScript,3
a00000135,29,대졸(예정),0,서버/백엔드 개발자,MQTT,9
a00000135,29,대졸(예정),0,서버/백엔드 개발자,Angular 2,2
a00000135,29,대졸(예정),0,서버/백엔드 개발자,Flask,5
a00000136,23,대졸(예정),0,프론트엔드 개발자,SCSS,1
a00000136,23,대졸(예정),0,프론트엔드 개발자,Ant Design,8
a00000136,23,대졸(예정),0,프론트엔드 개발자,Windows,9
a00000137,34,대졸(예정),8,인공지능/머신러닝,ARM,49
a00000137,34,대졸(예정),8,인공지능/머신러닝,Tableau,48
a00000137,34,대졸(예정),8,인공지능/머신러닝,Notion,43
a00000138,26,고졸(예정),1,안드로이드 개발자,Xcode,23
a00000138,26,고졸(예정),1,안드로이드 개발자,Embedded Linux,24
a00000138,26,고졸(예정),1,안드로이드 개발자,Python,22
a00000138,26,고졸(예정),1,안드로이드 개발자,Foundation,23
a00000139,24,고졸(예정),1,기술지원,Windows Server,21
a00000139,24,고졸(예정),1,기술지원,TensorFlow,19
a00000139,24,고졸(예정),1,기술지원,L7,22
a00000139,24,고졸(예정),1,기술지원,AR,19
a00000140,31,대졸(예정),5,인공지능/머신러닝,C,40
a00000140,31,대졸(예정),5,인공지능/머신러닝,Blockchain,32
a00000140,31,대졸(예정),5,인공지능/머신러닝,yolo,30
a00000140,31,대졸(예정),5,인공지능/머신러닝,jQuery,35
a00000141,42,초대졸(예정),8,정보보안 담당자,SecureCRT,45
a00000141,42,초대졸(예정),8,정보보안 담당자,Cisco,42
a00000141,42,초대졸(예정),8,정보보안 담당자,TCP/IP,41
a00000141,42,초대졸(예정),8,정보보안 담당자,Snort,52
a00000142,33,대졸(예정),0,SW/솔루션,Pads,3
a00000142,33,대졸(예정),0,SW/솔루션,Confluence,7
a00000142,33,대졸(예정),0,SW/솔루션,Verilog,2
a00000143,28,대졸(예정),1,서버/백엔드 개발자,Akka HTTP,16
a00000143,28,대졸(예정),1,서버/백엔드 개발자,Git,19
a00000143,28,대졸(예정),1,서버/백엔드 개발자,Kotlin,25
a00000143,28,대졸(예정),1,서버/백엔드 개발자,PyTorch,12
a00000144,33,대졸(예정),6,정보보안 담당자,Windows,28
a00000144,33,대졸(예정),6,정보보안 담당자,Containerum,31
a00000144,33,대졸(예정),6,정보보안 담당자,WPF,28
a00000144,33,대졸(예정),6,정보보안 담당자,SonarQube,35
a00000145,26,대졸(예정),3,블록체인,Embedded Linux,15
a00000145,26,대졸(예정),3,블록체인,ASIC,19
a00000145,26,대졸(예정),3,블록체인,MachineLearning,23
a00000145,26,대졸(예정),3,블록체인,Keras,22
a00000145,26,대졸(예정),3,블록체인,AAC,24
a00000219,27,대졸(예정),0,DevOps/시스템 엔지니어,L3,1
a00000219,27,대졸(예정),0,DevOps/시스템 엔지니어,MES,0
a00000219,27,대졸(예정),0,DevOps/시스템 엔지니어,HTML5,1
a00000146,40,대졸(예정),11,프론트엔드 개발자,Pandas,45
a00000146,40,대졸(예정),11,프론트엔드 개발자,DB,43
a00000146,40,대졸(예정),11,프론트엔드 개발자,TCP/IP,48
a00000146,40,대졸(예정),11,프론트엔드 개발자,MVVM,53
a00000147,38,대졸(예정),5,서버/백엔드 개발자,NoSql,30
a00000147,38,대졸(예정),5,서버/백엔드 개발자,Red Hat OpenShift,40
a00000147,38,대졸(예정),5,서버/백엔드 개발자,React,38
a00000148,32,대졸(예정),2,DevOps/시스템 엔지니어,Looker,15
a00000148,32,대졸(예정),2,DevOps/시스템 엔지니어,macOS,20
a00000148,32,대졸(예정),2,DevOps/시스템 엔지니어,Network,12
a00000149,41,대졸(예정),8,서버/백엔드 개발자,Azure DevOps,50
a00000149,41,대졸(예정),8,서버/백엔드 개발자,Appium,53
a00000149,41,대졸(예정),8,서버/백엔드 개발자,L7,48
a00000149,41,대졸(예정),8,서버/백엔드 개발자,R Language,54
a00000150,28,대졸(예정),0,프론트엔드 개발자,Vercel,7
a00000150,28,대졸(예정),0,프론트엔드 개발자,Flutter,5
a00000150,28,대졸(예정),0,프론트엔드 개발자,Kafka,9
a00000150,28,대졸(예정),0,프론트엔드 개발자,IntelliJ IDEA,9
a00000150,28,대졸(예정),0,프론트엔드 개발자,Amazon Quicksight,0
a00000151,29,석박사(예정),0,프론트엔드 개발자,React D3 Library,8
a00000151,29,석박사(예정),0,프론트엔드 개발자,D3.js,9
a00002100,25,고졸미만,0,DBA,Java,4
a00000151,29,석박사(예정),0,프론트엔드 개발자,NumPy,1
a00000152,32,석박사(예정),5,DBA,CodeIgniter,34
a00000152,32,석박사(예정),5,DBA,Jira,39
a00000152,32,석박사(예정),5,DBA,MongoDB,37
a00000152,32,석박사(예정),5,DBA,Amazon Aurora,40
a00000153,28,석박사(예정),0,프론트엔드 개발자,Go,5
a00000153,28,석박사(예정),0,프론트엔드 개발자,pnpm,1
a00000153,28,석박사(예정),0,프론트엔드 개발자,WebGL,7
a00000153,28,석박사(예정),0,프론트엔드 개발자,Jest,5
a00000153,28,석박사(예정),0,프론트엔드 개발자,Svelte,6
a00000154,30,고졸미만,1,SW/솔루션,Laravel,19
a00000154,30,고졸미만,1,SW/솔루션,GCP,16
a00000154,30,고졸미만,1,SW/솔루션,Confluence,24
a00000154,30,고졸미만,1,SW/솔루션,SMPS,22
a00000154,30,고졸미만,1,SW/솔루션,SQLite,22
a00000155,30,대졸(예정),6,프론트엔드 개발자,XML,32
a00000155,30,대졸(예정),6,프론트엔드 개발자,Vercel,33
a00000155,30,대졸(예정),6,프론트엔드 개발자,redux-saga,39
a00000155,30,대졸(예정),6,프론트엔드 개발자,AWS,39
a00000156,22,대졸(예정),1,HW/임베디드,Embedded Linux,20
a00000156,22,대졸(예정),1,HW/임베디드,Autocad,11
a00000156,22,대졸(예정),1,HW/임베디드,Visual Studio Code,14
a00000156,22,대졸(예정),1,HW/임베디드,Bootsnap,11
a00000157,26,대졸(예정),3,빅데이터 엔지니어,AWS Cloud Development Kit,25
a00000157,26,대졸(예정),3,빅데이터 엔지니어,Embedded Linux,14
a00000157,26,대졸(예정),3,빅데이터 엔지니어,Linear,16
a00000157,26,대졸(예정),3,빅데이터 엔지니어,TensorFlow,11
a00000157,26,대졸(예정),3,빅데이터 엔지니어,Pandas,21
a00000158,40,대졸(예정),2,안드로이드 개발자,Qt,19
a00000158,40,대졸(예정),2,안드로이드 개발자,Android SDK,18
a00000158,40,대졸(예정),2,안드로이드 개발자,Embedded Linux,17
a00000158,40,대졸(예정),2,안드로이드 개발자,LiveData,18
a00000159,29,대졸(예정),3,서버/백엔드 개발자,React.js Boilerplate,12
a00000159,29,대졸(예정),3,서버/백엔드 개발자,NestJS,22
a00000159,29,대졸(예정),3,서버/백엔드 개발자,Flutter,20
a00000160,32,석박사(예정),3,서버/백엔드 개발자,MariaDB,15
a00000160,32,석박사(예정),3,서버/백엔드 개발자,Akka HTTP,23
a00000160,32,석박사(예정),3,서버/백엔드 개발자,R Language,22
a00000160,32,석박사(예정),3,서버/백엔드 개발자,vmware,16
a00000161,49,고졸(예정),16,정보보안 담당자,React Query,46
a00000161,49,고졸(예정),16,정보보안 담당자,Docker,55
a00000161,49,고졸(예정),16,정보보안 담당자,SonarQube,46
a00000161,49,고졸(예정),16,정보보안 담당자,L4,48
a00000161,49,고졸(예정),16,정보보안 담당자,HTML5,52
a00000162,50,대졸(예정),20,크로스플랫폼 앱개발자,Zustand,46
a00000162,50,대졸(예정),20,크로스플랫폼 앱개발자,Figma,42
a00000162,50,대졸(예정),20,크로스플랫폼 앱개발자,Coroutine,49
a00000162,50,대졸(예정),20,크로스플랫폼 앱개발자,JavaScript,48
a00000163,33,대졸(예정),0,SW/솔루션,ERP,10
a00000163,33,대졸(예정),0,SW/솔루션,React Router,0
a00000163,33,대졸(예정),0,SW/솔루션,Deta Cloud,7
a00000164,21,대졸(예정),0,서버/백엔드 개발자,Druid,7
a00000164,21,대졸(예정),0,서버/백엔드 개발자,VPN,7
a00000164,21,대졸(예정),0,서버/백엔드 개발자,AWS CodeBuild,8
a00000165,50,대졸(예정),5,서버/백엔드 개발자,Vercel,27
a00000165,50,대졸(예정),5,서버/백엔드 개발자,CISSP,33
a00000165,50,대졸(예정),5,서버/백엔드 개발자,Spring MVC,28
a00000165,50,대졸(예정),5,서버/백엔드 개발자,ABAP,32
a00000165,50,대졸(예정),5,서버/백엔드 개발자,JSP,26
a00000166,47,대졸(예정),6,서버/백엔드 개발자,Amazon DynamoDB,40
a00000166,47,대졸(예정),6,서버/백엔드 개발자,Figma,29
a00000166,47,대졸(예정),6,서버/백엔드 개발자,MQTT,32
a00000166,47,대졸(예정),6,서버/백엔드 개발자,Go,30
a00000166,47,대졸(예정),6,서버/백엔드 개발자,Hack,34
a00000167,21,석박사(예정),0,서버/백엔드 개발자,Spring,8
a00000167,21,석박사(예정),0,서버/백엔드 개발자,Confluence,9
a00000167,21,석박사(예정),0,서버/백엔드 개발자,ScrapingBot,6
a00000168,44,대졸(예정),14,서버/백엔드 개발자,GitHub,50
a00000168,44,대졸(예정),14,서버/백엔드 개발자,IntelliJ IDEA,49
a00000168,44,대졸(예정),14,서버/백엔드 개발자,Kubernetes,44
a00000169,28,대졸(예정),2,웹퍼블리셔,CSS 3,25
a00000169,28,대졸(예정),2,웹퍼블리셔,HTML5,11
a00000169,28,대졸(예정),2,웹퍼블리셔,Zeplin,18
a00000169,28,대졸(예정),2,웹퍼블리셔,axios,14
a00000169,28,대졸(예정),2,웹퍼블리셔,TailwindCSS,13
a00000170,30,초대졸(예정),0,SW/솔루션,HTML5,0
a00000170,30,초대졸(예정),0,SW/솔루션,Keras,4
a00000170,30,초대졸(예정),0,SW/솔루션,Headless UI,10
a00000170,30,초대졸(예정),0,SW/솔루션,Linux,6
a00000170,30,초대졸(예정),0,SW/솔루션,Druid,0
a00000171,35,대졸(예정),3,iOS 개발자,Jira,25
a00000171,35,대졸(예정),3,iOS 개발자,Dart,17
a00000171,35,대졸(예정),3,iOS 개발자,REST API,24
a00000171,35,대졸(예정),3,iOS 개발자,Flutter,17
a00000171,35,대졸(예정),3,iOS 개발자,AZURE,23
a00000172,27,대졸(예정),0,QA 엔지니어,Slack,0
a00000172,27,대졸(예정),0,QA 엔지니어,REST API,6
