employee_id,employee_name,age,gender,location,education,career,job,skills,work_location,hope_salary,timestamp
a00000131,황XX,36세~40세,여자,광주광역시 서구,초대졸(예정),3년,안드로이드 개발자,Android Studio;GitHub;Kotlin,"광주광역시 서구, 광주광역시 남구, 광주광역시 동구",3400~4000,2025-09-10 05:52:41.669957
a00000132,백XX,46세이상,남자,대구광역시 달성군,석박사(예정),13년,서버/백엔드 개발자,Python;AWS;TypeScript,"대구광역시, 경상남도",4000이상,2025-09-10 05:52:41.669957
a00000133,심XX,31세~35세,여자,경기도 안산시,대졸(예정),3년,웹퍼블리셔,RDBMS;NoSQL;Docker;AWS;Azure,"경기도 안산시, 경기도 화성시",3400~4000,2025-09-10 05:52:41.669957
a00000134,임XX,26세~30세,남자,경기도 시흥시,대졸(예정),신입,QA 엔지니어,JIRA;Notion;Confluence,"경기도 시흥시, 인천광역시 남동구",3000~3400,2025-09-10 05:52:41.669957
a00000135,유XX,26세~30세,여자,서울특별시 송파구,대졸(예정),신입,웹퍼블리셔,NoSQL;Kubernetes;Java,"서울특별시 송파구, 서울특별시 강동구, 서울특별시 광진구",3000~3400,2025-09-10 05:52:41.669957
a00000136,전XX,36세~40세,남자,서울특별시 송파구,대졸(예정),13년,정보보안 담당자,ISMS-P;Network Security;VPN,"인천광역시, 서울특별시 송파구, 서울특별시 강동구",4000이상,2025-09-10 05:52:41.669957
a00000137,하XX,25세이하,남자,경기도 평택시,석박사(예정),신입,서버/백엔드 개발자,MongoDB;TypeScript;AWS,"경기도, 충청남도",3000~3400,2025-09-10 05:52:41.669957
a00000138,윤XX,26세~30세,남자,전라남도 강진군,고졸(예정),1년,빅데이터 엔지니어,Kubernetes;Spring;Docker;Java;NoSQL,"전라남도, 광주광역시",3400~4000,2025-09-10 05:52:41.669957
a00000139,김XX,25세이하,남자,경기도 평택시,고졸(예정),신입,devops/시스템 엔지니어,Kubernetes;AWS;Docker,"서울특별시, 경기도 평택시, 충청남도 아산시",면접후결정,2025-09-10 05:52:41.669957
a00000140,전XX,26세~30세,남자,대전광역시 중구,대졸(예정),4년,프론트엔드 개발자,GitHub;MySQL;JavaScript,"대전광역시 중구, 대전광역시 서구, 충청북도 옥천군",3400~4000,2025-09-10 05:52:41.669957
a00000141,민XX,26세~30세,남자,경상남도 양산시,대졸(예정),신입,인공지능/머신러닝,MySQL;GitHub;Java;CUDA,"경상남도 양산시, 부산광역시 동래구",3400~4000,2025-09-10 05:52:41.669957
a00000142,홍XX,25세이하,여자,경기도 수원시,대졸(예정),신입,서버/백엔드 개발자,PostgreSQL;JPA;JIRA,"경기도, 인천광역시",3000~3400,2025-09-10 05:52:41.669957
a00000143,우XX,46세이상,남자,경기도 평택시,대졸(예정),20년 이상,서버/백엔드 개발자,FastAPI;AWS;JavaScript;TypeScript;Python,경기도,4000이상,2025-09-10 05:52:41.669957
a00000144,하XX,25세이하,남자,충청남도 홍성군,대졸(예정),신입,안드로이드 개발자,MySQL;Kotlin;GitHub,"충청북도, 충청남도 홍성군, 충청남도 보령시",3400~4000,2025-09-10 05:52:41.669957
a00000145,유XX,26세~30세,남자,전라남도 여수시,대졸(예정),2년,인공지능/머신러닝,PyTorch;Python;FastAPI,"전라남도 여수시, 전라남도 순천시, 전라남도 고흥군",3400~4000,2025-09-10 05:52:41.669957
a00000146,구XX,26세~30세,여자,경상남도 의령군,대졸(예정),3년,서버/백엔드 개발자,JPA;Node.js;JavaScript,"경상남도 의령군, 경상남도 함안군, 경상남도 창녕군",3400~4000,2025-09-10 05:52:41.669957
a00000147,김XX,46세이상,여자,충청북도 청주시,고졸(예정),20년 이상,QA 엔지니어,QA 엔지니어링;SQL;Figma,"대전광역시, 충청북도 청주시, 충청북도 괴산군",4000이상,2025-09-10 05:52:41.669957
a00000148,홍XX,26세~30세,남자,경상남도 창원시,고졸(예정),신입,서버/백엔드 개발자,Git;JPA;Spring Framework;FastAPI;MongoDB,"경상남도 창원시, 경상남도 함안군",3000~3400,2025-09-10 05:52:41.669957
a00000149,전XX,26세~30세,남자,서울특별시 강동구,초대졸(예정),4년,크로스플랫폼 앱개발자,GitHub;Nest.js;MySQL;Flutter,서울특별시,3400~4000,2025-09-10 05:52:41.669957
a00000150,신XX,26세~30세,남자,경상남도 진주시,대졸(예정),신입,정보보안 담당자,Cyber Security;ISMS;CISSP,"경상남도 진주시, 경상남도 산청군",3000~3400,2025-09-10 05:52:41.669957
a00000151,유XX,31세~35세,남자,경상남도 창원시,대졸(예정),5년,프론트엔드 개발자,CSS;GitHub;MySQL,"경상남도 창원시, 부산광역시 사상구, 부산광역시 강서구",4000이상,2025-09-10 05:52:41.669957
a00000152,손XX,26세~30세,여자,부산광역시 부산진구,초대졸(예정),3년,안드로이드 개발자,MVVM;Git;MongoDB;Kotlin,"부산광역시, 경상남도",3400~4000,2025-09-10 05:52:41.669957
a00000153,나XX,25세이하,여자,충청남도 공주시,대졸(예정),신입,SW/솔루션,Git;React;JPA;GitHub;MySQL,"충청남도, 대전광역시",3400~4000,2025-09-10 05:52:41.669957
a00000154,강XX,46세이상,남자,서울특별시 노원구,대졸(예정),20년 이상,개발 PM,SQL;Django;React,"서울특별시 노원구, 서울특별시 도봉구, 서울특별시 성북구",면접후결정,2025-09-10 05:52:41.669957
a00000155,유XX,46세이상,남자,전북특별자치도 진안군,대졸(예정),11년,프론트엔드 개발자,GitHub;JavaScript;React;Java;CSS,"대전광역시, 전북특별자치도 진안군, 전북특별자치도 완주군",4000이상,2025-09-10 05:52:41.669957
a00000156,문XX,26세~30세,남자,경기도 성남시,대졸(예정),신입,프론트엔드 개발자,React;HTML;JavaScript,"경기도, 인천광역시",3000~3400,2025-09-10 05:52:41.669957
a00000157,민XX,31세~35세,남자,경기도 파주시,대졸(예정),신입,웹퍼블리셔,Docker;Java;Spring;NoSQL;RDBMS,"서울특별시, 경기도 파주시, 서울특별시 도봉구",3000~3400,2025-09-10 05:52:41.669957
a00000158,백XX,31세~35세,남자,경상북도 영천시,대졸(예정),5년,서버/백엔드 개발자,Node.js;TypeScript;Git,"울산광역시, 경상북도 영천시, 경상북도 경주시",3400~4000,2025-09-10 05:52:41.669957
a00000159,손XX,31세~35세,여자,대전광역시 유성구,대졸(예정),1년,프론트엔드 개발자,Java;GitHub;MySQL;React;Git,"대전광역시, 충청남도",3400~4000,2025-09-10 05:52:41.669957
a00000160,황XX,31세~35세,남자,대구광역시 달서구,대졸(예정),8년,정보보안 담당자,CISA;VPN;ISMS-P;CISSP;Network Security,"대구광역시 달서구, 대구광역시 중구, 대구광역시 남구",4000이상,2025-09-10 05:52:41.669957
a00000161,신XX,26세~30세,여자,경기도 파주시,대졸(예정),3년,인공지능/머신러닝,Tensorflow;AWS;Docker;CUDA,"경기도 파주시, 경기도 의정부시",3400~4000,2025-09-10 05:52:41.669957
a00000162,조XX,36세~40세,여자,경기도 하남시,대졸(예정),4년,프론트엔드 개발자,MySQL;Git;TypeScript;HTML;CSS,"인천광역시, 경기도 하남시, 경기도 남양주시",3400~4000,2025-09-10 05:52:41.669957
a00000163,고XX,36세~40세,여자,서울특별시 구로구,대졸(예정),3년,SW/솔루션,Git;GitHub;MySQL,"경기도, 서울특별시 구로구, 서울특별시 동작구",3400~4000,2025-09-10 05:52:41.669957
a00000164,노XX,26세~30세,여자,울산광역시 동구,대졸(예정),신입,서버/백엔드 개발자,Python;Spring Boot;JPA;Node.js,"대구광역시, 울산광역시 동구, 울산광역시 남구",3000~3400,2025-09-10 05:52:41.669957
a00000165,주XX,25세이하,여자,인천광역시 계양구,대졸(예정),신입,HW/임베디드,Real-Time OS;Embedded;Microcontrollers;Bare-metal Programming,"서울특별시, 인천광역시 계양구, 서울특별시 강서구",면접후결정,2025-09-10 05:52:41.669957
a00000166,장XX,46세이상,여자,전라남도 광양시,석박사(예정),20년 이상,웹퍼블리셔,RDBMS;Jenkins;Spring Boot,전라남도,4000이상,2025-09-10 05:52:41.669957
a00000167,나XX,26세~30세,남자,경상남도 창원시,대졸(예정),2년,devops/시스템 엔지니어,Linux;FastAPI;Bash;Grafana;Prometheus,"경상남도 창원시, 부산광역시 북구, 경상남도 김해시",면접후결정,2025-09-10 05:52:41.669957
a00000168,나XX,46세이상,남자,대구광역시 동구,석박사(예정),6년,DBA,Oracle;MariaDB;NoSQL;Azure SQL;MSSQL,"경상북도, 대구광역시 동구, 대구광역시 북구",4000이상,2025-09-10 05:52:41.669957
a00000169,장XX,31세~35세,남자,경상남도 진주시,대졸(예정),8년,안드로이드 개발자,MVVM;GitHub;MongoDB;Android Studio;MySQL,경상남도,4000이상,2025-09-10 05:52:41.669957
a00000170,조XX,26세~30세,남자,경기도 광주시,대졸(예정),신입,웹퍼블리셔,NoSQL;AWS;Kubernetes;Azure,경기도,3000~3400,2025-09-10 05:52:41.669957
a00000171,정XX,26세~30세,여자,전북특별자치도 남원시,대졸(예정),1년,웹퍼블리셔,RDBMS;Java;AWS;NoSQL,"전북특별자치도, 전라남도",3000~3400,2025-09-10 05:52:41.669957
a00000172,구XX,25세이하,남자,경기도 용인시,고졸(예정),1년,안드로이드 개발자,Flutter;MVVM;Kotlin,"경기도 용인시, 경기도 오산시",3400~4000,2025-09-10 05:52:41.669957
a00000173,고XX,25세이하,여자,경기도 김포시,석박사(예정),신입,프론트엔드 개발자,AWS;React;TypeScript,"경기도, 인천광역시",3000~3400,2025-09-10 05:52:41.669957
a00000174,남XX,25세이하,남자,경상남도 하동군,초대졸(예정),신입,QA 엔지니어,QA 엔지니어링;Figma;Slack,"경상남도 하동군, 경상남도 남해군, 경상남도 사천시",3000~3400,2025-09-10 05:52:41.669957
a00000175,전XX,26세~30세,여자,경상남도 김해시,대졸(예정),신입,서버/백엔드 개발자,Python;ExpressJS;Spring Boot,"경상남도 김해시, 부산광역시 북구, 부산광역시 강서구",3000~3400,2025-09-10 05:52:41.669957
a00000176,류XX,26세~30세,남자,인천광역시 연수구,고졸(예정),2년,서버/백엔드 개발자,Spring Boot;Node.js;TypeScript;Spring Framework;PyTorch,"인천광역시 연수구, 인천광역시 중구, 인천광역시 미추홀구",3400~4000,2025-09-10 05:52:41.669957
a00000177,배XX,36세~40세,여자,충청북도 진천군,대졸(예정),2년,서버/백엔드 개발자,TypeScript;Nest.js;JPA,충청북도,3400~4000,2025-09-10 05:52:41.669957
a00000178,나XX,26세~30세,남자,경기도 화성시,대졸(예정),2년,HW/임베디드,I2C;SPI;Linux;UART,"서울특별시, 경기도 화성시, 경기도 의왕시",면접후결정,2025-09-10 05:52:41.669957
a00000179,민XX,26세~30세,남자,충청남도 홍성군,대졸(예정),6년,프론트엔드 개발자,MySQL;JavaScript;AWS;HTML,"충청남도, 대전광역시",4000이상,2025-09-10 05:52:41.669957
a00000180,조XX,26세~30세,남자,충청북도 제천시,대졸(예정),신입,서버/백엔드 개발자,MongoDB;JavaScript;Python,충청북도,3000~3400,2025-09-10 05:52:41.669957
a00000181,남XX,36세~40세,여자,서울특별시 중랑구,대졸(예정),15년,정보보안 담당자,CISSP;Cyber Security;VPN,"서울특별시, 경기도",4000이상,2025-09-10 05:52:41.669957
a00000182,차XX,31세~35세,여자,충청북도 청주시,대졸(예정),5년,서버/백엔드 개발자,FastAPI;PostgreSQL;JIRA,"대전광역시, 충청북도 청주시, 충청북도 증평군",3400~4000,2025-09-10 05:52:41.669957
a00000183,신XX,26세~30세,남자,인천광역시 부평구,초대졸(예정),2년,서버/백엔드 개발자,Redis;PyTorch;Nest.js,"서울특별시, 인천광역시 부평구, 인천광역시 서구",3400~4000,2025-09-10 05:52:41.669957
a00000184,류XX,31세~35세,남자,서울특별시 성동구,석박사(예정),8년,devops/시스템 엔지니어,Kubernetes;Linux;Prometheus;GPU,서울특별시,면접후결정,2025-09-10 05:52:41.669957
a00000185,서XX,25세이하,남자,서울특별시 마포구,고졸미만,신입,프론트엔드 개발자,TypeScript;AWS;Git;HTML;JavaScript,"경기도, 서울특별시 마포구, 서울특별시 서대문구",3000~3400,2025-09-10 05:52:41.669957
a00000186,강XX,31세~35세,여자,경기도 평택시,대졸(예정),10년,프론트엔드 개발자,HTML;Java;React;MySQL;AWS,"경기도, 충청남도",4000이상,2025-09-10 05:52:41.669957
a00000187,서XX,31세~35세,남자,충청남도 논산시,대졸(예정),3년,SW/솔루션,Spring Framework;React;Docker;MySQL,충청남도,3400~4000,2025-09-10 05:52:41.669957
a00000188,배XX,46세이상,남자,충청북도 청주시,대졸(예정),9년,웹퍼블리셔,Docker;RDBMS;Kubernetes,"대전광역시, 충청북도 청주시, 충청북도 보은군",4000이상,2025-09-10 05:52:41.669957
a00000189,안XX,36세~40세,남자,경기도 안산시,초대졸(예정),4년,서버/백엔드 개발자,Spring Framework;Redis;ExpressJS,"경기도, 인천광역시",3400~4000,2025-09-10 05:52:41.669957
a00000190,한XX,25세이하,남자,경기도 남양주시,대졸(예정),신입,빅데이터 엔지니어,Spring Boot;Java;Docker,"서울특별시, 경기도 남양주시, 경기도 구리시",3000~3400,2025-09-10 05:52:41.669957
a00000191,조XX,31세~35세,남자,경기도 광명시,초대졸(예정),4년,서버/백엔드 개발자,MySQL;Node.js;JavaScript;JIRA;Python,"경기도 광명시, 서울특별시 구로구, 서울특별시 영등포구",3400~4000,2025-09-10 05:52:41.669957
a00000192,한XX,41세~45세,남자,경기도 광주시,대졸(예정),13년,QA 엔지니어,Android;SQL;MySQL;테스트 케이스,"경기도, 인천광역시",4000이상,2025-09-10 05:52:41.669957
a00000193,하XX,31세~35세,여자,경기도 이천시,대졸(예정),1년,인공지능/머신러닝,Java;Spring Framework;CUDA;Tensorflow;Git,"경기도 이천시, 경기도 광주시",3400~4000,2025-09-10 05:52:41.669957
a00000194,임XX,41세~45세,남자,인천광역시 계양구,대졸(예정),2년,프론트엔드 개발자,AWS;Java;React;TypeScript,"서울특별시, 인천광역시 계양구, 경기도 김포시",3400~4000,2025-09-10 05:52:41.669957
a00000195,유XX,46세이상,남자,전라남도 광양시,대졸(예정),16년,인공지능/머신러닝,CUDA;Docker;Git,"광주광역시, 전라남도 광양시, 경상남도 하동군",4000이상,2025-09-10 05:52:41.669957
a00000196,노XX,25세이하,남자,경기도 수원시,대졸(예정),신입,devops/시스템 엔지니어,Docker;FastAPI;Grafana;PaaS,"경기도, 인천광역시",면접후결정,2025-09-10 05:52:41.669957
a00000197,한XX,25세이하,여자,경기도 의왕시,대졸(예정),신입,프론트엔드 개발자,React;Git;AWS;JavaScript;TypeScript,경기도,3000~3400,2025-09-10 05:52:41.669957
a00000198,손XX,31세~35세,남자,서울특별시 서초구,초대졸(예정),신입,서버/백엔드 개발자,MySQL;MongoDB;PyTorch;Redis;PostgreSQL,"서울특별시 서초구, 서울특별시 강남구",3000~3400,2025-09-10 05:52:41.669957
a00000199,남XX,25세이하,남자,전북특별자치도 전주시,초대졸(예정),신입,iOS 개발자,일본어;Flutter;Swift;Rx;Restful API,"전북특별자치도 전주시, 전북특별자치도 김제시, 전북특별자치도 임실군",3400~4000,2025-09-10 05:52:41.669957
a00000200,강XX,26세~30세,남자,경기도 김포시,대졸(예정),5년,인공지능/머신러닝,GitHub;Git;Docker,"서울특별시, 경기도 김포시, 경기도 부천시",4000이상,2025-09-10 05:52:41.669957
a00000201,유XX,26세~30세,남자,서울특별시 중구,대졸(예정),5년,devops/시스템 엔지니어,Grafana;Kubernetes;AWS,"서울특별시 중구, 서울특별시 동대문구, 서울특별시 용산구",면접후결정,2025-09-10 05:52:41.669957
a00000202,홍XX,46세이상,남자,경기도 성남시,고졸(예정),14년,인공지능/머신러닝,Git;GitHub;FastAPI;CUDA;AWS,"경기도 성남시, 경기도 의왕시",4000이상,2025-09-10 05:52:41.669957
a00000203,송XX,25세이하,남자,서울특별시 중랑구,대졸(예정),신입,SW/솔루션,MySQL;AWS;Docker;Spring Framework;Java,"서울특별시, 경기도",3400~4000,2025-09-10 05:52:41.669957
a00000204,하XX,25세이하,여자,강원특별자치도 정선군,대졸(예정),신입,서버/백엔드 개발자,PyTorch;TypeScript;Java;FastAPI,"강원특별자치도, 경상북도",3000~3400,2025-09-10 05:52:41.669957
a00000205,고XX,36세~40세,여자,경기도 과천시,석박사(예정),4년,정보보안 담당자,IPS;Network Security;ISMS-P,"경기도 과천시, 경기도 군포시, 서울특별시 관악구",3400~4000,2025-09-10 05:52:41.669957
a00000206,남XX,46세이상,남자,경기도 부천시,대졸(예정),13년,DBA,Redis;Azure SQL;Oracle,"서울특별시, 경기도 부천시, 경기도 광명시",4000이상,2025-09-10 05:52:41.669957
a00000207,이XX,26세~30세,남자,서울특별시 중랑구,대졸(예정),신입,DBA,SQL;Redis;MSSQL;Azure SQL,서울특별시,3000~3400,2025-09-10 05:52:41.669957
